Codigo Nacional,Nombre,Lat,Lon,Ubicacion,Latitud,Longitud,Distancia_km
360019,"Carriel Sur, Concepcion Ap.",-36.78055,-73.06639,Temuco,-38.7333,-72.6,220.97
360019,"Carriel Sur, Concepcion Ap.",-36.78055,-73.06639,Provincia de Palena,-43.5,-72.5,748.71
360019,"Carriel Sur, Concepcion Ap.",-36.78055,-73.06639,Provincia de San Antonio,-33.6,-71.6,377.92
360019,"Carriel Sur, Concepcion Ap.",-36.78055,-73.06639,Calera,-32.7833,-71.2167,475.46
360019,"Carriel Sur, Concepcion Ap.",-36.78055,-73.06639,Región de Tarapacá,-20.2,-69.2,1881.49
360019,"Carriel Sur, Concepcion Ap.",-36.78055,-73.06639,La Cruz,-32.8167,-71.2333,471.44
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Quillota,-32.8833,-71.25,513.1
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región Metropolitana,-33.45,-70.6667,466.84
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región de Ñuble,-36.6,-72.1,93.17
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Limarí,-30.7,-71.3,751.81
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Limache,-33.0167,-71.2667,498.26
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región de Arica y Parinacota,-18.5,-69.75,2117.32
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia del Elquí,-30.0,-70.9,834.46
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región de Coquimbo,-29.95,-71.34,834.09
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Curicó,-34.9833,-71.2333,288.86
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Linares,-35.85,-71.6,187.06
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Diguillín,-36.75,-72.1,77.46
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Carahue,-38.7,-73.1667,158.82
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región del Maule,-35.4,-71.7,231.31
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región de O'Higgins,-34.6,-71.3,327.02
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Talca,-35.4333,-71.6667,228.62
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Chacabuco,-33.2833,-70.7,483.38
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de San Felipe de Aconcagua,-32.75,-70.7,539.97
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región de Valparaíso,-33.05,-71.6167,488.88
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Melipilla,-33.7,-71.2,425.72
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Petorca,-32.25,-70.9333,588.24
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región de La Araucanía,-38.75,-72.6,151.24
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Talagante,-33.6667,-70.9333,436.14
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Santiago,-33.45,-70.6667,466.84
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Paine,-33.8167,-70.75,425.87
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Huasco,-28.5,-71.25,995.31
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Copiapó,-27.37,-70.33,1132.05
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Cabildo,-32.4333,-71.0833,565.28
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Cautín,-38.7333,-72.6,149.39
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Quillón,-36.7333,-72.4667,73.89
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Illapel,-31.6333,-71.1667,651.14
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región del Bíobío,-37.45,-72.3,12.43
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Valle de Camiña,-19.3167,-69.5333,2029.92
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Hijuelas,-32.8,-71.15,524.11
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Colchagua,-34.58,-70.99,338.74
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Los Andes,-32.8333,-70.6,533.85
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Llanquihue,-41.25,-73.0,431.29
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Maipo,-33.6667,-70.75,441.55
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Cachapoal,-34.3,-70.9,370.73
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región de Los Lagos,-41.5,-73.0,458.91
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Arauco,-37.25,-73.3333,82.06
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Llay Llay,-32.85,-70.9333,523.43
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Angol,-37.8,-72.7,50.99
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia del Biobío,-37.5,-71.9,47.65
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Ñuble,-36.6,-72.1,93.17
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Ovalle-Copiapó,-30.6,-71.2,764.14
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Valle de Huasco,-28.5,-71.2,995.83
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Pan de Azúcar,-29.8,-71.25,851.69
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,La Ligua,-32.45,-71.23,560.72
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Calama,-22.4667,-68.9333,1693.52
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Temuco,-38.7333,-72.6,149.39
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de Palena,-43.5,-72.5,678.66
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Provincia de San Antonio,-33.6,-71.6,428.73
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Calera,-32.7833,-71.2167,524.62
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,Región de Tarapacá,-20.2,-69.2,1937.48
370033,"Maria Dolores, Los Angeles Ad.",-37.39694,-72.42389,La Cruz,-32.8167,-71.2333,520.67
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Quillota,-32.8833,-71.25,684.6
380029,La Araucania Ad.,-38.93444,-72.65333,Región Metropolitana,-33.45,-70.6667,635.32
380029,La Araucania Ad.,-38.93444,-72.65333,Región de Ñuble,-36.6,-72.1,264.09
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Limarí,-30.7,-71.3,923.89
380029,La Araucania Ad.,-38.93444,-72.65333,Limache,-33.0167,-71.2667,669.72
380029,La Araucania Ad.,-38.93444,-72.65333,Región de Arica y Parinacota,-18.5,-69.75,2289.42
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia del Elquí,-30.0,-70.9,1006.32
380029,La Araucania Ad.,-38.93444,-72.65333,Región de Coquimbo,-29.95,-71.34,1006.22
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Curicó,-34.9833,-71.2333,457.09
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Linares,-35.85,-71.6,355.37
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Diguillín,-36.75,-72.1,247.71
380029,La Araucania Ad.,-38.93444,-72.65333,Carahue,-38.7,-73.1667,51.55
380029,La Araucania Ad.,-38.93444,-72.65333,Región del Maule,-35.4,-71.7,401.98
380029,La Araucania Ad.,-38.93444,-72.65333,Región de O'Higgins,-34.6,-71.3,496.8
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Talca,-35.4333,-71.6667,398.99
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Chacabuco,-33.2833,-70.7,652.37
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de San Felipe de Aconcagua,-32.75,-70.7,709.81
380029,La Araucania Ad.,-38.93444,-72.65333,Región de Valparaíso,-33.05,-71.6167,660.92
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Melipilla,-33.7,-71.2,596.4
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Petorca,-32.25,-70.9333,759.33
380029,La Araucania Ad.,-38.93444,-72.65333,Región de La Araucanía,-38.75,-72.6,21.02
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Talagante,-33.6667,-70.9333,605.65
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Santiago,-33.45,-70.6667,635.32
380029,La Araucania Ad.,-38.93444,-72.65333,Paine,-33.8167,-70.75,593.99
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Huasco,-28.5,-71.25,1167.45
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Copiapó,-27.37,-70.33,1303.83
380029,La Araucania Ad.,-38.93444,-72.65333,Cabildo,-32.4333,-71.0833,736.63
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Cautín,-38.7333,-72.6,22.84
380029,La Araucania Ad.,-38.93444,-72.65333,Quillón,-36.7333,-72.4667,245.3
380029,La Araucania Ad.,-38.93444,-72.65333,Illapel,-31.6333,-71.1667,822.95
380029,La Araucania Ad.,-38.93444,-72.65333,Región del Bíobío,-37.45,-72.3,167.93
380029,La Araucania Ad.,-38.93444,-72.65333,Valle de Camiña,-19.3167,-69.5333,2201.95
380029,La Araucania Ad.,-38.93444,-72.65333,Hijuelas,-32.8,-71.15,695.41
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Colchagua,-34.58,-70.99,506.33
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Los Andes,-32.8333,-70.6,703.12
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Llanquihue,-41.25,-73.0,259.16
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Maipo,-33.6667,-70.75,610.03
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Cachapoal,-34.3,-70.9,538.53
380029,La Araucania Ad.,-38.93444,-72.65333,Región de Los Lagos,-41.5,-73.0,286.79
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Arauco,-37.25,-73.3333,196.52
380029,La Araucania Ad.,-38.93444,-72.65333,Llay Llay,-32.85,-70.9333,694.03
380029,La Araucania Ad.,-38.93444,-72.65333,Angol,-37.8,-72.7,126.21
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia del Biobío,-37.5,-71.9,172.54
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Ñuble,-36.6,-72.1,264.09
380029,La Araucania Ad.,-38.93444,-72.65333,Ovalle-Copiapó,-30.6,-71.2,936.17
380029,La Araucania Ad.,-38.93444,-72.65333,Valle de Huasco,-28.5,-71.2,1167.97
380029,La Araucania Ad.,-38.93444,-72.65333,Pan de Azúcar,-29.8,-71.25,1023.8
380029,La Araucania Ad.,-38.93444,-72.65333,La Ligua,-32.45,-71.23,732.37
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Calama,-22.4667,-68.9333,1864.87
380029,La Araucania Ad.,-38.93444,-72.65333,Temuco,-38.7333,-72.6,22.84
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de Palena,-43.5,-72.5,507.83
380029,La Araucania Ad.,-38.93444,-72.65333,Provincia de San Antonio,-33.6,-71.6,600.62
380029,La Araucania Ad.,-38.93444,-72.65333,Calera,-32.7833,-71.2167,696.09
380029,La Araucania Ad.,-38.93444,-72.65333,Región de Tarapacá,-20.2,-69.2,2109.31
380029,La Araucania Ad.,-38.93444,-72.65333,La Cruz,-32.8167,-71.2333,692.16
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Quillota,-32.8833,-71.25,770.91
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región Metropolitana,-33.45,-70.6667,723.14
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región de Ñuble,-36.6,-72.1,350.68
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Limarí,-30.7,-71.3,1009.03
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Limache,-33.0167,-71.2667,756.07
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región de Arica y Parinacota,-18.5,-69.75,2374.27
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia del Elquí,-30.0,-70.9,1092.07
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región de Coquimbo,-29.95,-71.34,1090.99
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Curicó,-34.9833,-71.2333,544.86
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Linares,-35.85,-71.6,443.0
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Diguillín,-36.75,-72.1,334.51
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Carahue,-38.7,-73.1667,106.6
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región del Maule,-35.4,-71.7,488.85
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región de O'Higgins,-34.6,-71.3,584.14
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Talca,-35.4333,-71.6667,486.01
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Chacabuco,-33.2833,-70.7,740.05
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de San Felipe de Aconcagua,-32.75,-70.7,797.21
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región de Valparaíso,-33.05,-71.6167,746.3
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Melipilla,-33.7,-71.2,683.35
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Petorca,-32.25,-70.9333,846.02
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región de La Araucanía,-38.75,-72.6,109.21
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Talagante,-33.6667,-70.9333,693.14
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Santiago,-33.45,-70.6667,723.14
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Paine,-33.8167,-70.75,681.88
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Huasco,-28.5,-71.25,1251.97
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Copiapó,-27.37,-70.33,1389.71
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Cabildo,-32.4333,-71.0833,823.09
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Cautín,-38.7333,-72.6,110.93
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Quillón,-36.7333,-72.4667,329.55
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Illapel,-31.6333,-71.1667,908.81
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región del Bíobío,-37.45,-72.3,254.74
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Valle de Camiña,-19.3167,-69.5333,2287.17
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Hijuelas,-32.8,-71.15,781.92
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Colchagua,-34.58,-70.99,594.29
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Los Andes,-32.8333,-70.6,790.73
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Llanquihue,-41.25,-73.0,177.32
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Maipo,-33.6667,-70.75,697.84
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Cachapoal,-34.3,-70.9,626.46
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región de Los Lagos,-41.5,-73.0,205.1
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Arauco,-37.25,-73.3333,268.47
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Llay Llay,-32.85,-70.9333,781.05
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Angol,-37.8,-72.7,209.17
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia del Biobío,-37.5,-71.9,261.07
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Ñuble,-36.6,-72.1,350.68
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Ovalle-Copiapó,-30.6,-71.2,1021.5
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Valle de Huasco,-28.5,-71.2,1252.59
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Pan de Azúcar,-29.8,-71.25,1108.72
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,La Ligua,-32.45,-71.23,818.49
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Calama,-22.4667,-68.9333,1951.32
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Temuco,-38.7333,-72.6,110.93
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de Palena,-43.5,-72.5,430.14
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Provincia de San Antonio,-33.6,-71.6,686.39
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Calera,-32.7833,-71.2167,782.43
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,Región de Tarapacá,-20.2,-69.2,2195.05
390006,"Pichoy, Valdivia Ad.",-39.65667,-73.08722,La Cruz,-32.8167,-71.2333,778.48
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Quillota,-32.8833,-71.25,874.56
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región Metropolitana,-33.45,-70.6667,824.33
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región de Ñuble,-36.6,-72.1,454.06
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Limarí,-30.7,-71.3,1113.74
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Limache,-33.0167,-71.2667,859.68
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región de Arica y Parinacota,-18.5,-69.75,2479.23
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia del Elquí,-30.0,-70.9,1196.28
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región de Coquimbo,-29.95,-71.34,1195.96
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Curicó,-34.9833,-71.2333,646.3
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Linares,-35.85,-71.6,544.84
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Diguillín,-36.75,-72.1,437.66
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Carahue,-38.7,-73.1667,213.08
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región del Maule,-35.4,-71.7,591.87
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región de O'Higgins,-34.6,-71.3,686.42
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Talca,-35.4333,-71.6667,588.83
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Chacabuco,-33.2833,-70.7,841.58
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de San Felipe de Aconcagua,-32.75,-70.7,899.3
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región de Valparaíso,-33.05,-71.6167,850.81
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Melipilla,-33.7,-71.2,786.22
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Petorca,-32.25,-70.9333,949.21
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región de La Araucanía,-38.75,-72.6,210.98
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Talagante,-33.6667,-70.9333,795.09
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Santiago,-33.45,-70.6667,824.33
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Paine,-33.8167,-70.75,782.92
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Huasco,-28.5,-71.25,1357.1
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Copiapó,-27.37,-70.33,1493.8
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Cabildo,-32.4333,-71.0833,926.57
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Cautín,-38.7333,-72.6,212.81
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Quillón,-36.7333,-72.4667,434.6
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Illapel,-31.6333,-71.1667,1012.92
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región del Bíobío,-37.45,-72.3,357.9
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Valle de Camiña,-19.3167,-69.5333,2391.85
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Hijuelas,-32.8,-71.15,885.34
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Colchagua,-34.58,-70.99,695.22
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Los Andes,-32.8333,-70.6,892.4
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Llanquihue,-41.25,-73.0,70.84
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Maipo,-33.6667,-70.75,799.08
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Cachapoal,-34.3,-70.9,727.43
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región de Los Lagos,-41.5,-73.0,98.59
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Arauco,-37.25,-73.3333,374.87
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Llay Llay,-32.85,-70.9333,883.79
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Angol,-37.8,-72.7,314.46
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia del Biobío,-37.5,-71.9,360.43
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Ñuble,-36.6,-72.1,454.06
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Ovalle-Copiapó,-30.6,-71.2,1126.06
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Valle de Huasco,-28.5,-71.2,1357.66
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Pan de Azúcar,-29.8,-71.25,1213.59
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,La Ligua,-32.45,-71.23,922.35
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Calama,-22.4667,-68.9333,2054.77
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Temuco,-38.7333,-72.6,212.81
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de Palena,-43.5,-72.5,324.14
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Provincia de San Antonio,-33.6,-71.6,790.57
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Calera,-32.7833,-71.2167,886.05
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,Región de Tarapacá,-20.2,-69.2,2299.28
400009,"Canal Bajo, Osorno Ad.",-40.61444,-73.0575,La Cruz,-32.8167,-71.2333,882.12
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Quillota,-32.8833,-71.25,966.17
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Región Metropolitana,-33.45,-70.6667,914.66
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Región de Ñuble,-36.6,-72.1,545.83
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Limarí,-30.7,-71.3,1205.83
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Limache,-33.0167,-71.2667,951.28
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Región de Arica y Parinacota,-18.5,-69.75,2571.37
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia del Elquí,-30.0,-70.9,1288.12
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Región de Coquimbo,-29.95,-71.34,1288.17
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Curicó,-34.9833,-71.2333,736.92
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Linares,-35.85,-71.6,635.79
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Diguillín,-36.75,-72.1,529.35
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Carahue,-38.7,-73.1667,305.57
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Región del Maule,-35.4,-71.7,683.33
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Región de O'Higgins,-34.6,-71.3,777.43
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Talca,-35.4333,-71.6667,680.2
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Chacabuco,-33.2833,-70.7,932.07
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de San Felipe de Aconcagua,-32.75,-70.7,990.06
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Región de Valparaíso,-33.05,-71.6167,942.85
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Melipilla,-33.7,-71.2,877.47
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Petorca,-32.25,-70.9333,1040.56
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Región de La Araucanía,-38.75,-72.6,302.9
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Talagante,-33.6667,-70.9333,885.85
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Santiago,-33.45,-70.6667,914.66
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Paine,-33.8167,-70.75,873.19
410005,El Tepual Puerto Montt Ap.,-41.4475,-73.09583,Provincia de Huasco,-28.5,-71.25,1449.38
